79.1099	25.025	1.91627	1.04148	79.1089	25.0369	79.0861	25.0086	1.83649	-0.145607
79.0737	25.0131	1.64951	0.959463	79.1718	24.9698	79.0861	25.0086	1.83649	-0.145607
80.8075	24.8781	1.72567	-0.88674	80.8074	24.8688	80.9183	24.8178	1.73008	-0.223536
80.8646	24.8953	1.82209	-0.857052	81.1423	24.8704	80.9183	24.8178	1.73008	-0.223536
82.6218	24.6343	1.74295	0.146129	82.6216	24.6393	82.6423	24.5525	1.6235	-0.29012
82.5827	24.6234	1.54351	0.0912816	82.5085	24.8114	82.6423	24.5525	1.6235	-0.29012
84.173	24.5518	1.621	-0.18059	84.1733	24.5504	84.2584	24.2245	1.51869	-0.345444
84.1799	24.553	1.6212	-0.181583	84.2898	24.3312	84.2584	24.2245	1.51869	-0.345444
85.64	23.8129	1.27197	-1.13679	85.6378	23.808	85.7688	23.8451	1.41749	-0.390006
85.7253	23.8359	1.55538	-1.06413	85.9743	23.7547	85.7688	23.8451	1.41749	-0.390006
86.948	23.5209	0.969188	0.176983	86.9449	23.527	87.1776	23.4252	1.32159	-0.424654
87.0602	23.5507	1.13721	0.222721	87.6171	23.5127	87.1776	23.4252	1.32159	-0.424654
88.8165	22.7947	2.25905	-1.38574	88.8227	22.7869	88.4904	22.9745	1.23248	-0.450514
88.688	22.7632	1.7349	-1.50513	88.4191	22.9498	88.4904	22.9745	1.23248	-0.450514
89.5062	22.3	0.0407094	0.190777	89.4967	22.3082	89.7145	22.5017	1.15138	-0.468904
89.6343	22.3324	0.591373	0.323198	89.7821	22.4826	89.7145	22.5017	1.15138	-0.468904
90.5108	21.6758	1.07734	-1.30881	90.5133	21.6677	90.858	22.0141	1.07929	-0.481241
90.6023	21.6985	1.30197	-1.25494	90.8419	22.0974	90.858	22.0141	1.07929	-0.481241
91.7194	21.1097	0.986961	-0.145302	91.7178	21.1152	91.9302	21.5174	1.01698	-0.488964
91.7765	21.1239	0.995177	-0.138884	92.0492	21.5289	91.9302	21.5174	1.01698	-0.488964
92.8589	20.9539	1.16134	-0.185931	92.8599	20.9537	92.9411	21.016	0.964993	-0.493443
92.908	20.9651	1.06817	-0.203876	93.3186	21.0712	92.9411	21.016	0.964993	-0.493443
93.4729	20.2204	0.067879	-1.14237	93.4668	20.2155	93.9011	20.513	0.92369	-0.495919
93.6321	20.2548	0.804565	-0.995844	93.7423	20.5071	93.9011	20.513	0.92369	-0.495919
95.3128	19.6546	2.51404	-0.282317	95.3229	19.6585	94.8209	20.01	0.893308	-0.497439
95.0094	19.5937	1.23161	-0.523063	94.494	19.8854	94.8209	20.01	0.893308	-0.497439
95.5117	19.6936	-0.140652	0.484017	95.5039	19.6984	95.7116	19.5078	0.87398	-0.498816
95.6123	19.7143	0.434701	0.603407	95.6097	19.5804	95.7116	19.5078	0.87398	-0.498816
96.2623	19.1693	0.788264	-1.31346	96.2641	19.1597	96.5842	19.0065	0.865773	-0.500589
96.3222	19.1801	0.968065	-1.28096	96.559	18.8688	96.5842	19.0065	0.865773	-0.500589
97.5255	18.7199	1.46384	0.108659	97.5286	18.727	97.45	18.506	0.868716	-0.503009
97.4439	18.7029	1.02461	0.0275817	97.5333	18.1735	97.45	18.506	0.868716	-0.503009
98.2136	18.377	0.515162	-0.578212	98.2105	18.3739	98.3198	18.0049	0.882805	-0.506023
98.2756	18.3879	0.772358	-0.533534	98.4162	18.1556	98.3198	18.0049	0.882805	-0.506023
99.0367	17.3611	0.726555	-1.36129	99.0363	17.357	99.2049	17.503	0.908006	-0.509278
99.075	17.3673	1.03026	-1.31773	98.9782	17.2949	99.2049	17.503	0.908006	-0.509278
99.9976	16.9805	0.86503	0.237635	99.9969	16.9882	100.117	17.0001	0.944242	-0.512134
100.056	16.9902	0.865172	0.238932	100.441	16.9521	100.117	17.0001	0.944242	-0.512134
101.201	16.5424	1.37412	-0.899187	101.204	16.5368	101.065	16.497	0.991362	-0.513687
101.157	16.5352	1.13512	-0.934908	101.169	16.4353	101.065	16.497	0.991362	-0.513687
102.385	16.3926	1.34944	0.396195	102.387	16.3992	102.063	15.9949	1.04911	-0.512803
102.277	16.374	0.993738	0.338313	102.081	15.8359	102.063	15.9949	1.04911	-0.512803
103.007	15.3644	0.427958	-1.93022	103.003	15.353	103.119	15.4967	1.11708	-0.508169
103.065	15.3714	1.02447	-1.86257	102.776	15.1195	103.119	15.4967	1.11708	-0.508169
104.113	15.2562	1.13951	1.06336	104.114	15.2708	104.244	15.0064	1.19469	-0.498349
104.058	15.247	1.02503	1.04483	103.905	14.7607	104.244	15.0064	1.19469	-0.498349
105.537	14.4564	1.83069	-2.00968	105.541	14.4412	105.447	14.5293	1.28111	-0.481861
105.451	14.4441	1.52857	-2.04729	105.316	14.0026	105.447	14.5293	1.28111	-0.481861
106.832	14.0346	1.30253	0.687366	106.831	14.0482	106.737	14.0724	1.37529	-0.457255
106.776	14.0278	1.25981	0.681852	106.439	14.2401	106.737	14.0724	1.37529	-0.457255
108.083	13.6691	1.3159	-1.05704	108.084	13.6604	108.122	13.644	1.47592	-0.423202
108.126	13.6743	1.54382	-1.03124	108.131	13.6844	108.122	13.644	1.47592	-0.423202
109.536	13.5637	1.31476	0.503934	109.534	13.5714	109.606	13.2536	1.58144	-0.378583
109.514	13.5603	1.34792	0.506352	109.388	13.1556	109.606	13.2536	1.58144	-0.378583
111.061	12.5936	1.68483	-1.95023	111.063	12.5814	111.196	12.9118	1.69008	-0.322574
111.143	12.6034	1.8525	-1.93032	111.426	12.9557	111.196	12.9118	1.69008	-0.322574
112.913	12.4728	1.74691	1.0752	112.913	12.4877	112.893	12.6299	1.7999	-0.254723
112.89	12.4709	1.66739	1.06765	112.797	12.8241	112.893	12.6299	1.7999	-0.254723
114.799	12.5586	2.10523	-0.562914	114.801	12.5506	114.699	12.4195	1.90891	-0.175007
114.788	12.5571	1.95527	-0.57906	114.916	12.3187	114.699	12.4195	1.90891	-0.175007
116.688	12.1025	1.8523	-0.372575	116.687	12.1035	116.611	12.2921	2.01507	-0.0838683
116.749	12.1087	2.08425	-0.350682	116.871	12.0659	116.611	12.2921	2.01507	-0.0838683
118.951	11.9989	2.32012	0.055076	118.953	12.0009	118.628	12.2586	2.11648	0.0177712
118.92	11.9965	2.17555	0.0424207	118.85	12.4063	118.628	12.2586	2.11648	0.0177712
120.7	12.2898	1.415	0.450895	120.695	12.2918	120.743	12.3289	2.21139	0.128528
120.812	12.3012	1.93262	0.504497	120.934	12.1905	120.743	12.3289	2.21139	0.128528
123.559	12.8292	3.50982	0.56613	123.568	12.8297	122.95	12.5114	2.29835	0.246599
123.356	12.8081	2.58841	0.467091	123.142	12.7694	122.95	12.5114	2.29835	0.246599
124.906	12.7787	0.56434	-0.391157	124.894	12.7743	125.242	12.8125	2.37624	0.369827
125.208	12.8095	2.05873	-0.243637	125.376	12.9964	125.242	12.8125	2.37624	0.369827
127.846	13.3208	3.2005	1.03343	127.853	13.3273	127.609	13.2365	2.44434	0.495787
127.707	13.3059	2.62749	0.970758	127.506	13.153	127.609	13.2365	2.44434	0.495787
129.952	13.7012	1.87023	-0.00145957	129.947	13.6963	130.042	13.7853	2.50232	0.621879
130.071	13.7138	2.29142	0.0434151	130.334	13.781	130.042	13.7853	2.50232	0.621879
132.095	14.5009	1.7934	1.27848	132.092	14.507	132.53	14.458	2.55028	0.74543
132.222	14.5149	2.30917	1.33921	132.447	14.3423	132.53	14.458	2.55028	0.74543
135.068	15.054	3.32456	0.0178773	135.074	15.0475	135.066	15.2513	2.58865	0.863795
134.989	15.0448	2.81181	-0.0410749	135.127	14.6575	135.066	15.2513	2.58865	0.863795
137.563	16.2048	2.38716	1.95911	137.561	16.2147	137.639	16.1592	2.61821	0.974442
137.614	16.2113	2.59954	1.98762	137.653	16.5145	137.639	16.1592	2.61821	0.974442
140.331	17.0178	2.78926	0.0168576	140.331	17.008	140.242	17.1733	2.63994	1.07503
140.347	17.0204	2.85868	0.0266341	140.305	17.5379	140.242	17.1733	2.63994	1.07503
142.892	17.9841	2.2822	1.58322	142.888	17.9918	142.868	18.2829	2.65497	1.16346
142.895	17.9851	2.51579	1.61731	142.626	18.1458	142.868	18.2829	2.65497	1.16346
145.392	19.1653	2.46516	0.885829	145.392	19.1617	145.51	19.4754	2.66445	1.23795
145.495	19.1791	2.75444	0.925778	145.789	19.3785	145.51	19.4754	2.66445	1.23795
148.251	20.4723	2.76889	1.54028	148.251	20.4754	148.163	20.7364	2.66951	1.29702
148.223	20.4689	2.62519	1.51935	148.146	20.9376	148.163	20.7364	2.66951	1.29702
150.688	22.1133	2.32004	1.72264	150.686	22.1142	150.825	22.0502	2.67111	1.33953
150.722	22.1182	2.60757	1.77081	150.649	21.8148	150.825	22.0502	2.67111	1.33953
153.421	23.4941	2.76901	1.11343	153.422	23.4909	153.491	23.3999	2.66999	1.3647
153.403	23.4907	2.6886	1.09923	153.466	22.9115	153.491	23.3999	2.66999	1.3647
156.047	24.8067	2.61191	1.46032	156.047	24.8084	156.159	24.7682	2.66666	1.37208
156.029	24.804	2.49648	1.44078	156.009	25.0678	156.159	24.7682	2.66666	1.37208
158.901	26.0324	3.21189	1.10076	158.905	26.0308	158.827	26.1372	2.66127	1.36157
158.885	26.0298	2.99136	1.06191	159.014	26.1903	158.827	26.1372	2.66127	1.36157
161.417	27.4231	2.11869	1.59713	161.412	27.4256	161.493	27.4891	2.65371	1.33344
161.484	27.4351	2.39174	1.64712	161.529	27.8454	161.493	27.4891	2.65371	1.33344
163.628	28.771	1.89905	1.11466	163.625	28.7683	164.155	28.8064	2.64354	1.28825
163.797	28.8012	2.47613	1.22138	164.116	29.315	164.155	28.8064	2.64354	1.28825
166.822	30.2044	3.54292	1.55134	166.828	30.2062	166.809	30.0721	2.63006	1.22694
166.69	30.1799	2.84336	1.41617	166.748	29.7121	166.809	30.0721	2.63006	1.22694
169.102	31.3738	2.00158	1.02324	169.097	31.3717	169.452	31.2706	2.61238	1.15075
169.189	31.3895	2.45262	1.10998	169.345	30.7063	169.452	31.2706	2.61238	1.15075
172.169	32.3414	3.46212	0.870481	172.175	32.3404	172.079	32.3873	2.58945	1.06126
172.091	32.3269	2.93987	0.770213	172.135	32.6666	172.079	32.3873	2.58945	1.06126
174.647	33.4597	2.21837	1.35956	174.643	33.4625	174.685	33.4095	2.56021	0.960341
174.655	33.4617	2.34012	1.38499	174.474	33.9157	174.685	33.4095	2.56021	0.960341
177.03	34.2063	2.37541	0.312568	177.03	34.2009	177.261	34.3262	2.52363	0.850119
177.06	34.2118	2.47109	0.330685	177.211	33.8467	177.261	34.3262	2.52363	0.850119
180.138	35.1369	3.67163	1.35849	180.145	35.1423	179.799	35.1289	2.47883	0.732949
179.907	35.092	2.65057	1.15569	179.543	35.4767	179.799	35.1289	2.47883	0.732949
182.599	35.7571	2.70573	0.334833	182.599	35.753	182.292	35.8114	2.42515	0.611338
182.501	35.7383	2.4635	0.288083	182.047	36.2626	182.292	35.8114	2.42515	0.611338
184.734	36.5115	2.04425	1.09028	184.732	36.5155	184.73	36.37	2.36226	0.487877
184.737	36.5117	2.03652	1.08821	184.833	36.1451	184.73	36.37	2.36226	0.487877
186.945	36.9458	2.33368	-0.000553402	186.946	36.9404	187.103	36.804	2.29017	0.365145
187.01	36.9587	2.45545	0.0234364	187.296	36.9375	187.103	36.804	2.29017	0.365145
189.465	37.4016	2.47557	0.727256	189.465	37.4052	189.401	37.1147	2.20928	0.245623
189.454	37.3991	2.25051	0.682191	189.738	36.951	189.401	37.1147	2.20928	0.245623
191.735	37.5674	2.28332	-0.178598	191.735	37.5631	191.615	37.3064	2.12037	0.131591
191.703	37.5608	2.19658	-0.195935	191.682	37.1147	191.615	37.3064	2.12037	0.131591
193.476	37.2799	1.3757	-0.360042	193.471	37.2789	193.738	37.3853	2.02462	0.0250452
193.567	37.2974	1.86519	-0.268912	193.555	37.4234	193.738	37.3853	2.02462	0.0250452
195.985	37.3957	2.94905	0.374746	195.991	37.3991	195.762	37.3598	1.92349	-0.072386
195.785	37.3577	2.06947	0.209839	195.507	37.4891	195.762	37.3598	1.92349	-0.072386
197.726	37.7273	1.82905	0.47132	197.725	37.7285	197.683	37.2395	1.81869	-0.159495
197.691	37.7204	1.7961	0.464641	197.582	37.303	197.683	37.2395	1.81869	-0.159495
199.297	37.2938	1.38465	-1.03975	199.294	37.2862	199.497	37.0353	1.71212	-0.235529
199.353	37.3042	1.68356	-0.986432	199.356	37.3527	199.497	37.0353	1.71212	-0.235529
201.543	36.9914	2.69297	0.167922	201.549	36.9973	201.203	36.7587	1.6057	-0.300201
201.335	36.9536	1.81156	0.011636	200.932	37.4694	201.203	36.7587	1.6057	-0.300201
202.965	36.4612	1.43721	-0.842177	202.962	36.4568	202.801	36.4212	1.50137	-0.353671
202.938	36.4569	1.41554	-0.845701	202.65	37.2445	202.801	36.4212	1.50137	-0.353671
203.994	36.192	0.749031	0.111039	203.991	36.1967	204.294	36.0343	1.40095	-0.396497
204.044	36.201	1.20921	0.190651	203.809	36.2941	204.294	36.0343	1.40095	-0.396497
